id_type,year,id,share
cabinet,1993,831,1
cabinet,1993,835,1
cabinet,1993,839,1
cabinet,1993,862,1
cabinet,1993,870,0.03021978
cabinet,1993,881,1
cabinet,1993,912,0.159340659
cabinet,1993,958,0.703296703
cabinet,1993,959,0.296703297
cabinet,1993,1091,0.480769231
cabinet,1993,1092,0.519230769
cabinet,1994,4,0.159340659
cabinet,1994,13,0.535714286
cabinet,1994,26,0.049450549
cabinet,1994,49,1
cabinet,1994,74,1
cabinet,1994,109,0.208791209
cabinet,1994,145,0.733516484
cabinet,1994,148,0.64010989
cabinet,1994,189,0.260989011
cabinet,1994,201,0.293956044
cabinet,1994,206,0.516483516
cabinet,1994,222,0.46978022
cabinet,1994,226,1
cabinet,1994,282,1
cabinet,1994,294,0.087912088
cabinet,1994,318,1
cabinet,1994,417,0.313186813
cabinet,1994,418,0.53021978
cabinet,1994,432,0.181318681
cabinet,1994,434,0.706043956
cabinet,1994,447,0.370879121
cabinet,1994,462,0.791208791
cabinet,1994,488,0.464285714
cabinet,1994,514,1
cabinet,1994,524,0.912087912
cabinet,1994,528,0.236263736
cabinet,1994,559,0.266483516
cabinet,1994,564,0.840659341
cabinet,1994,572,1
cabinet,1994,573,0.043956044
cabinet,1994,624,1
cabinet,1994,637,0.35989011
cabinet,1994,640,1
cabinet,1994,645,1
cabinet,1994,654,1
cabinet,1994,672,0.642857143
cabinet,1994,678,1
cabinet,1994,719,0.203296703
cabinet,1994,740,0.739010989
cabinet,1994,748,0.956043956
cabinet,1994,773,1
cabinet,1994,778,0.120879121
cabinet,1994,779,0.763736264
cabinet,1994,785,1
cabinet,1994,801,0.357142857
cabinet,1994,811,1
cabinet,1994,817,0.747252747
cabinet,1994,831,0.483516484
cabinet,1994,835,1
cabinet,1994,839,0.629120879
cabinet,1994,862,0.879120879
cabinet,1994,868,0.505494505
cabinet,1994,881,1
cabinet,1994,959,1
cabinet,1994,1092,1
cabinet,1995,4,0.291208791
cabinet,1995,26,1
cabinet,1995,38,0.049450549
cabinet,1995,49,1
cabinet,1995,74,1
cabinet,1995,95,0.524725275
cabinet,1995,100,0.71978022
cabinet,1995,109,0.068681319
cabinet,1995,145,1
cabinet,1995,158,0.71978022
cabinet,1995,189,1
cabinet,1995,201,0.972527473
cabinet,1995,206,0.28021978
cabinet,1995,222,0.052197802
cabinet,1995,226,0.175824176
cabinet,1995,235,0.027472527
cabinet,1995,244,0.478021978
cabinet,1995,265,0.175824176
cabinet,1995,282,0.824175824
cabinet,1995,294,1
cabinet,1995,318,0.373626374
cabinet,1995,382,0.956043956
cabinet,1995,409,0.824175824
cabinet,1995,422,0.148351648
cabinet,1995,447,1
cabinet,1995,488,1
cabinet,1995,514,1
cabinet,1995,528,1
cabinet,1995,530,0.159340659
cabinet,1995,541,0.931318681
cabinet,1995,572,1
cabinet,1995,573,1
cabinet,1995,604,0.549450549
cabinet,1995,621,0.947802198
cabinet,1995,624,0.475274725
cabinet,1995,637,1
cabinet,1995,640,0.28021978
cabinet,1995,645,1
cabinet,1995,654,1
cabinet,1995,672,0.043956044
cabinet,1995,678,1
cabinet,1995,773,0.950549451
cabinet,1995,778,1
cabinet,1995,785,1
cabinet,1995,811,1
cabinet,1995,835,1
cabinet,1995,868,1
cabinet,1995,881,1
cabinet,1995,959,0.021978022
cabinet,1995,960,0.107142857
cabinet,1995,1092,0.760989011
cabinet,1995,1093,0.167582418
cabinet,1995,1096,0.071428571
cabinet,1995,1120,0.870879121
cabinet,1996,26,1
cabinet,1996,33,0.268493151
cabinet,1996,38,1
cabinet,1996,47,0.057534247
cabinet,1996,49,0.191780822
cabinet,1996,73,0.054794521
cabinet,1996,74,0.057534247
cabinet,1996,91,0.797260274
cabinet,1996,95,1
cabinet,1996,100,1
cabinet,1996,102,0.273972603
cabinet,1996,136,0.498630137
cabinet,1996,145,0.068493151
cabinet,1996,156,0.780821918
cabinet,1996,158,1
cabinet,1996,189,0.997260274
cabinet,1996,235,1
cabinet,1996,255,0.002739726
cabinet,1996,265,1
cabinet,1996,271,0.082191781
cabinet,1996,276,0.621917808
cabinet,1996,281,0.673972603
cabinet,1996,294,0.194520548
cabinet,1996,299,0.175342466
cabinet,1996,323,0.805479452
cabinet,1996,370,0.657534247
cabinet,1996,371,0.147945205
cabinet,1996,382,0.02739726
cabinet,1996,402,0.808219178
cabinet,1996,409,0.101369863
cabinet,1996,422,1
cabinet,1996,437,0.898630137
cabinet,1996,447,0.671232877
cabinet,1996,488,1
cabinet,1996,514,0.164383562
cabinet,1996,528,0.219178082
cabinet,1996,530,0.917808219
cabinet,1996,541,1
cabinet,1996,562,0.931506849
cabinet,1996,572,0.816438356
cabinet,1996,573,1
cabinet,1996,620,0.04109589
cabinet,1996,621,1
cabinet,1996,637,1
cabinet,1996,645,0.4
cabinet,1996,654,0.342465753
cabinet,1996,678,1
cabinet,1996,778,1
cabinet,1996,785,1
cabinet,1996,800,0.824657534
cabinet,1996,811,0.145205479
cabinet,1996,813,0.183561644
cabinet,1996,830,0.794520548
cabinet,1996,835,0.501369863
cabinet,1996,868,0.02739726
cabinet,1996,881,0.824657534
cabinet,1996,911,0.6
cabinet,1996,960,0.463013699
cabinet,1996,961,0.536986301
cabinet,1996,991,0.350684932
cabinet,1996,1093,0.178082192
cabinet,1996,1097,0.312328767
cabinet,1996,1098,0.509589041
cabinet,1997,26,1
cabinet,1997,33,1
cabinet,1997,38,1
cabinet,1997,45,0.206043956
cabinet,1997,47,1
cabinet,1997,73,1
cabinet,1997,95,1
cabinet,1997,100,1
cabinet,1997,126,0.516483516
cabinet,1997,136,1
cabinet,1997,156,1
cabinet,1997,158,1
cabinet,1997,182,0.557692308
cabinet,1997,235,0.118131868
cabinet,1997,255,1
cabinet,1997,265,1
cabinet,1997,271,0.197802198
cabinet,1997,276,1
cabinet,1997,299,1
cabinet,1997,303,0.802197802
cabinet,1997,323,0.074175824
cabinet,1997,341,0.063186813
cabinet,1997,370,1
cabinet,1997,371,1
cabinet,1997,377,0.480769231
cabinet,1997,402,1
cabinet,1997,412,0.925824176
cabinet,1997,422,0.417582418
cabinet,1997,437,0.832417582
cabinet,1997,481,0.582417582
cabinet,1997,488,1
cabinet,1997,517,0.167582418
cabinet,1997,541,0.115384615
cabinet,1997,562,0.156593407
cabinet,1997,573,0.483516484
cabinet,1997,620,0.936813187
cabinet,1997,621,1
cabinet,1997,637,1
cabinet,1997,644,0.843406593
cabinet,1997,678,0.332417582
cabinet,1997,714,0.269230769
cabinet,1997,778,1
cabinet,1997,785,0.442307692
cabinet,1997,792,0.615384615
cabinet,1997,813,0.793956044
cabinet,1997,838,0.667582418
cabinet,1997,878,0.401098901
cabinet,1997,911,1
cabinet,1997,961,1
cabinet,1997,1098,0.494505495
cabinet,1997,1099,0.505494505
cabinet,1998,2,0.637362637
cabinet,1998,26,0.82967033
cabinet,1998,33,1
cabinet,1998,38,1
cabinet,1998,45,1
cabinet,1998,47,1
cabinet,1998,73,0.285714286
cabinet,1998,76,0.538461538
cabinet,1998,95,1
cabinet,1998,100,1
cabinet,1998,107,0.178571429
cabinet,1998,126,1
cabinet,1998,136,0.002747253
cabinet,1998,156,0.766483516
cabinet,1998,158,1
cabinet,1998,182,1
cabinet,1998,214,0.195054945
cabinet,1998,255,0.18956044
cabinet,1998,265,1
cabinet,1998,276,0.804945055
cabinet,1998,299,0.681318681
cabinet,1998,303,1
cabinet,1998,341,0.618131868
cabinet,1998,370,1
cabinet,1998,371,0.576923077
cabinet,1998,388,0.381868132
cabinet,1998,402,0.804945055
cabinet,1998,412,1
cabinet,1998,423,0.195054945
cabinet,1998,440,0.714285714
cabinet,1998,443,0.458791209
cabinet,1998,481,1
cabinet,1998,488,0.510989011
cabinet,1998,503,0.233516484
cabinet,1998,517,1
cabinet,1998,582,0.318681319
cabinet,1998,621,1
cabinet,1998,630,0.81043956
cabinet,1998,637,0.587912088
cabinet,1998,644,1
cabinet,1998,682,0.096153846
cabinet,1998,699,0.17032967
cabinet,1998,731,0.840659341
cabinet,1998,749,0.412087912
cabinet,1998,778,0.821428571
cabinet,1998,792,1
cabinet,1998,827,0.489010989
cabinet,1998,838,1
cabinet,1998,878,0.266483516
cabinet,1998,911,0.159340659
cabinet,1998,915,0.423076923
cabinet,1998,961,0.008241758
cabinet,1998,1099,1
cabinet,1998,1158,0.964285714
cabinet,1998,1159,0.027472527
cabinet,1999,5,0.184065934
cabinet,1999,33,1
cabinet,1999,38,0.956043956
cabinet,1999,45,1
cabinet,1999,47,0.376373626
cabinet,1999,95,0.527472527
cabinet,1999,100,0.285714286
cabinet,1999,107,1
cabinet,1999,110,0.461538462
cabinet,1999,126,1
cabinet,1999,158,0.403846154
cabinet,1999,171,0.027472527
cabinet,1999,177,0.596153846
cabinet,1999,182,1
cabinet,1999,193,0.472527473
cabinet,1999,196,0.401098901
cabinet,1999,198,0.043956044
cabinet,1999,212,0.06043956
cabinet,1999,214,0.972527473
cabinet,1999,265,0.815934066
cabinet,1999,303,0.228021978
cabinet,1999,352,0.714285714
cabinet,1999,370,1
cabinet,1999,388,0.93956044
cabinet,1999,412,0.755494505
cabinet,1999,423,1
cabinet,1999,440,0.972527473
cabinet,1999,443,1
cabinet,1999,444,0.450549451
cabinet,1999,469,0.445054945
cabinet,1999,480,0.771978022
cabinet,1999,481,1
cabinet,1999,503,1
cabinet,1999,517,1
cabinet,1999,522,0.027472527
cabinet,1999,582,1
cabinet,1999,621,0.598901099
cabinet,1999,630,1
cabinet,1999,644,1
cabinet,1999,665,0.239010989
cabinet,1999,682,0.093406593
cabinet,1999,699,1
cabinet,1999,731,1
cabinet,1999,735,0.173076923
cabinet,1999,749,1
cabinet,1999,792,1
cabinet,1999,827,1
cabinet,1999,838,1
cabinet,1999,915,0.035714286
cabinet,1999,916,0.725274725
cabinet,1999,1034,0.244505495
cabinet,1999,1099,0.027472527
cabinet,1999,1100,0.376373626
cabinet,1999,1101,0.596153846
cabinet,1999,1121,0.489010989
cabinet,1999,1159,0.510989011
cabinet,2000,5,1
cabinet,2000,23,0.660273973
cabinet,2000,33,0.282191781
cabinet,2000,45,0.208219178
cabinet,2000,55,0.093150685
cabinet,2000,64,0.030136986
cabinet,2000,107,1
cabinet,2000,110,0.339726027
cabinet,2000,126,1
cabinet,2000,163,0.493150685
cabinet,2000,171,0.969863014
cabinet,2000,177,1
cabinet,2000,182,0.906849315
cabinet,2000,190,0.717808219
cabinet,2000,193,1
cabinet,2000,194,0.567123288
cabinet,2000,196,1
cabinet,2000,198,1
cabinet,2000,211,0.246575342
cabinet,2000,212,1
cabinet,2000,239,0.676712329
cabinet,2000,304,0.180821918
cabinet,2000,309,0.682191781
cabinet,2000,333,0.791780822
cabinet,2000,352,1
cabinet,2000,370,0.317808219
cabinet,2000,423,1
cabinet,2000,443,1
cabinet,2000,480,1
cabinet,2000,481,1
cabinet,2000,503,1
cabinet,2000,505,0.084931507
cabinet,2000,517,0.432876712
cabinet,2000,522,0.323287671
cabinet,2000,582,1
cabinet,2000,630,1
cabinet,2000,644,0.432876712
cabinet,2000,665,0.260273973
cabinet,2000,699,1
cabinet,2000,722,0.906849315
cabinet,2000,731,1
cabinet,2000,735,0.819178082
cabinet,2000,749,1
cabinet,2000,768,0.482191781
cabinet,2000,792,1
cabinet,2000,827,1
cabinet,2000,838,1
cabinet,2000,962,0.416438356
cabinet,2000,1034,0.093150685
cabinet,2000,1049,0.928767123
cabinet,2000,1101,1
cabinet,2000,1121,0.526027397
cabinet,2000,1138,0.057534247
cabinet,2001,5,1
cabinet,2001,19,0.568681319
cabinet,2001,23,1
cabinet,2001,55,1
cabinet,2001,64,1
cabinet,2001,107,1
cabinet,2001,126,1
cabinet,2001,163,0.315934066
cabinet,2001,177,1
cabinet,2001,190,1
cabinet,2001,193,1
cabinet,2001,194,0.799450549
cabinet,2001,196,1
cabinet,2001,198,1
cabinet,2001,212,1
cabinet,2001,239,0.442307692
cabinet,2001,256,0.557692308
cabinet,2001,300,0.200549451
cabinet,2001,304,0.502747253
cabinet,2001,309,1
cabinet,2001,333,0.799450549
cabinet,2001,352,1
cabinet,2001,357,0.200549451
cabinet,2001,405,0.497252747
cabinet,2001,423,0.903846154
cabinet,2001,443,1
cabinet,2001,480,1
cabinet,2001,481,1
cabinet,2001,482,0.093406593
cabinet,2001,503,1
cabinet,2001,505,1
cabinet,2001,575,0.43956044
cabinet,2001,582,1
cabinet,2001,630,0.906593407
cabinet,2001,699,1
cabinet,2001,722,1
cabinet,2001,731,0.401098901
cabinet,2001,749,1
cabinet,2001,792,0.56043956
cabinet,2001,812,0.096153846
cabinet,2001,827,1
cabinet,2001,838,0.431318681
cabinet,2001,840,0.684065934
cabinet,2001,910,0.598901099
cabinet,2001,965,0.480769231
cabinet,2001,966,0.340659341
cabinet,2001,1049,0.423076923
cabinet,2001,1050,0.576923077
cabinet,2001,1101,1
cabinet,2001,1138,0.178571429
cabinet,2002,5,0.260989011
cabinet,2002,19,1
cabinet,2002,23,0.851648352
cabinet,2002,55,1
cabinet,2002,64,1
cabinet,2002,107,0.807692308
cabinet,2002,126,0.428571429
cabinet,2002,152,0.925824176
cabinet,2002,177,1
cabinet,2002,179,0.571428571
cabinet,2002,187,0.032967033
cabinet,2002,190,1
cabinet,2002,193,1
cabinet,2002,196,1
cabinet,2002,198,1
cabinet,2002,212,0.620879121
cabinet,2002,256,1
cabinet,2002,300,1
cabinet,2002,302,0.598901099
cabinet,2002,309,1
cabinet,2002,352,0.412087912
cabinet,2002,357,1
cabinet,2002,381,0.739010989
cabinet,2002,405,1
cabinet,2002,443,0.535714286
cabinet,2002,480,0.074175824
cabinet,2002,481,0.346153846
cabinet,2002,482,1
cabinet,2002,503,0.804945055
cabinet,2002,504,0.464285714
cabinet,2002,505,0.967032967
cabinet,2002,529,0.192307692
cabinet,2002,547,0.208791209
cabinet,2002,575,1
cabinet,2002,582,1
cabinet,2002,641,0.195054945
cabinet,2002,661,0.148351648
cabinet,2002,663,0.587912088
cabinet,2002,699,0.791208791
cabinet,2002,711,0.112637363
cabinet,2002,722,0.898351648
cabinet,2002,749,0.554945055
cabinet,2002,763,0.236263736
cabinet,2002,812,1
cabinet,2002,820,0.541208791
cabinet,2002,827,0.401098901
cabinet,2002,840,1
cabinet,2002,845,0.379120879
cabinet,2002,889,0.101648352
cabinet,2002,910,1
cabinet,2002,966,0.266483516
cabinet,2002,1050,0.576923077
cabinet,2002,1051,0.423076923
cabinet,2002,1078,0.123626374
cabinet,2002,1101,0.876373626
cabinet,2002,1105,0.208791209
cabinet,2002,1122,0.31043956
cabinet,2002,1123,0.260989011
cabinet,2002,1124,0.162087912
cabinet,2003,18,0.837912088
cabinet,2003,19,1
cabinet,2003,55,0.947802198
cabinet,2003,64,0.464285714
cabinet,2003,103,0.052197802
cabinet,2003,124,0.598901099
cabinet,2003,130,0.60989011
cabinet,2003,138,0.728021978
cabinet,2003,152,0.271978022
cabinet,2003,160,0.714285714
cabinet,2003,177,0.39010989
cabinet,2003,179,1
cabinet,2003,187,1
cabinet,2003,190,1
cabinet,2003,193,0.527472527
cabinet,2003,196,1
cabinet,2003,198,0.942307692
cabinet,2003,256,1
cabinet,2003,257,0.840659341
cabinet,2003,300,1
cabinet,2003,302,1
cabinet,2003,309,1
cabinet,2003,342,0.840659341
cabinet,2003,357,0.162087912
cabinet,2003,381,1
cabinet,2003,405,1
cabinet,2003,449,0.472527473
cabinet,2003,482,1
cabinet,2003,504,1
cabinet,2003,529,1
cabinet,2003,547,1
cabinet,2003,575,1
cabinet,2003,582,0.285714286
cabinet,2003,641,1
cabinet,2003,661,1
cabinet,2003,663,0.291208791
cabinet,2003,759,0.521978022
cabinet,2003,770,0.115384615
cabinet,2003,812,1
cabinet,2003,820,1
cabinet,2003,840,0.884615385
cabinet,2003,845,1
cabinet,2003,855,0.057692308
cabinet,2003,877,0.186813187
cabinet,2003,889,0.159340659
cabinet,2003,910,0.159340659
cabinet,2003,1029,0.535714286
cabinet,2003,1051,0.978021978
cabinet,2003,1052,0.021978022
cabinet,2003,1077,0.802197802
cabinet,2003,1078,0.197802198
cabinet,2003,1105,0.401098901
cabinet,2003,1124,0.167582418
cabinet,2003,1125,0.832417582
cabinet,2004,12,0.419178082
cabinet,2004,18,0.334246575
cabinet,2004,19,1
cabinet,2004,103,0.550684932
cabinet,2004,124,1
cabinet,2004,130,0.706849315
cabinet,2004,138,1
cabinet,2004,153,0.734246575
cabinet,2004,160,0.224657534
cabinet,2004,179,1
cabinet,2004,187,0.268493151
cabinet,2004,188,0.254794521
cabinet,2004,190,0.189041096
cabinet,2004,196,0.580821918
cabinet,2004,228,0.079452055
cabinet,2004,234,0.180821918
cabinet,2004,256,1
cabinet,2004,257,1
cabinet,2004,287,0.046575342
cabinet,2004,292,0.654794521
cabinet,2004,298,0.775342466
cabinet,2004,300,1
cabinet,2004,302,0.745205479
cabinet,2004,308,0.449315068
cabinet,2004,309,0.293150685
cabinet,2004,322,0.665753425
cabinet,2004,342,1
cabinet,2004,381,0.55890411
cabinet,2004,405,0.953424658
cabinet,2004,407,0.076712329
cabinet,2004,449,1
cabinet,2004,482,1
cabinet,2004,504,0.591780822
cabinet,2004,509,0.005479452
cabinet,2004,529,1
cabinet,2004,547,1
cabinet,2004,555,0.293150685
cabinet,2004,575,1
cabinet,2004,580,0.408219178
cabinet,2004,641,1
cabinet,2004,661,0.18630137
cabinet,2004,755,0.44109589
cabinet,2004,759,1
cabinet,2004,770,1
cabinet,2004,802,0.756164384
cabinet,2004,806,0.706849315
cabinet,2004,812,0.819178082
cabinet,2004,820,0.243835616
cabinet,2004,845,1
cabinet,2004,855,1
cabinet,2004,876,0.810958904
cabinet,2004,1029,0.994520548
cabinet,2004,1052,1
cabinet,2004,1077,1
cabinet,2004,1125,0.430136986
cabinet,2004,1126,0.569863014
cabinet,2005,12,1
cabinet,2005,15,0.686813187
cabinet,2005,19,0.343406593
cabinet,2005,46,0.587912088
cabinet,2005,85,0.107142857
cabinet,2005,124,1
cabinet,2005,138,0.28021978
cabinet,2005,169,0.807692308
cabinet,2005,179,1
cabinet,2005,188,1
cabinet,2005,228,1
cabinet,2005,234,1
cabinet,2005,256,0.403846154
cabinet,2005,257,0.258241758
cabinet,2005,274,0.71978022
cabinet,2005,287,1
cabinet,2005,298,1
cabinet,2005,300,0.793956044
cabinet,2005,308,1
cabinet,2005,312,0.167582418
cabinet,2005,316,0.868131868
cabinet,2005,322,0.832417582
cabinet,2005,342,1
cabinet,2005,407,1
cabinet,2005,425,0.373626374
cabinet,2005,427,0.206043956
cabinet,2005,449,1
cabinet,2005,482,0.131868132
cabinet,2005,509,1
cabinet,2005,516,0.656593407
cabinet,2005,529,0.892857143
cabinet,2005,547,1
cabinet,2005,555,1
cabinet,2005,567,0.596153846
cabinet,2005,575,0.626373626
cabinet,2005,580,0.313186813
cabinet,2005,641,1
cabinet,2005,693,0.206043956
cabinet,2005,755,0.192307692
cabinet,2005,759,1
cabinet,2005,770,0.832417582
cabinet,2005,802,0.412087912
cabinet,2005,806,1
cabinet,2005,845,0.793956044
cabinet,2005,850,0.167582418
cabinet,2005,855,1
cabinet,2005,876,1
cabinet,2005,888,0.741758242
cabinet,2005,1052,1
cabinet,2005,1077,1
cabinet,2005,1126,0.024725275
cabinet,2005,1128,0.975274725
cabinet,2006,12,1
cabinet,2006,15,0.623626374
cabinet,2006,28,0.065934066
cabinet,2006,46,1
cabinet,2006,65,0.486263736
cabinet,2006,85,1
cabinet,2006,117,0.626373626
cabinet,2006,124,0.513736264
cabinet,2006,169,1
cabinet,2006,179,1
cabinet,2006,185,0.401098901
cabinet,2006,188,0.436813187
cabinet,2006,228,0.266483516
cabinet,2006,234,1
cabinet,2006,246,0.546703297
cabinet,2006,269,0.494505495
cabinet,2006,274,1
cabinet,2006,287,0.274725275
cabinet,2006,298,1
cabinet,2006,308,0.098901099
cabinet,2006,312,0.340659341
cabinet,2006,316,1
cabinet,2006,325,0.563186813
cabinet,2006,342,0.384615385
cabinet,2006,356,0.467032967
cabinet,2006,407,1
cabinet,2006,425,1
cabinet,2006,427,1
cabinet,2006,449,1
cabinet,2006,475,0.239010989
cabinet,2006,495,0.230769231
cabinet,2006,509,0.934065934
cabinet,2006,516,1
cabinet,2006,535,0.585164835
cabinet,2006,547,0.104395604
cabinet,2006,555,0.453296703
cabinet,2006,567,0.373626374
cabinet,2006,579,0.494505495
cabinet,2006,600,0.376373626
cabinet,2006,610,0.901098901
cabinet,2006,641,0.760989011
cabinet,2006,679,0.263736264
cabinet,2006,680,0.148351648
cabinet,2006,693,1
cabinet,2006,754,0.192307692
cabinet,2006,759,1
cabinet,2006,806,1
cabinet,2006,850,0.736263736
cabinet,2006,855,1
cabinet,2006,876,1
cabinet,2006,888,1
cabinet,2006,909,0.615384615
cabinet,2006,1052,0.112637363
cabinet,2006,1053,0.887362637
cabinet,2006,1077,1
cabinet,2006,1128,0.046703297
cabinet,2006,1129,0.291208791
cabinet,2006,1131,0.491758242
cabinet,2006,1132,0.17032967
cabinet,2007,12,1
cabinet,2007,28,0.258241758
cabinet,2007,42,0.03021978
cabinet,2007,46,0.376373626
cabinet,2007,65,0.142857143
cabinet,2007,69,0.857142857
cabinet,2007,85,1
cabinet,2007,117,1
cabinet,2007,118,0.741758242
cabinet,2007,119,0.513736264
cabinet,2007,134,0.263736264
cabinet,2007,164,0.123626374
cabinet,2007,169,1
cabinet,2007,179,0.450549451
cabinet,2007,234,0.923076923
cabinet,2007,246,0.392857143
cabinet,2007,260,0.978021978
cabinet,2007,269,1
cabinet,2007,274,0.258241758
cabinet,2007,277,0.703296703
cabinet,2007,298,1
cabinet,2007,306,0.538461538
cabinet,2007,316,0.895604396
cabinet,2007,325,1
cabinet,2007,356,0.876373626
cabinet,2007,385,0.076923077
cabinet,2007,390,0.082417582
cabinet,2007,407,1
cabinet,2007,425,1
cabinet,2007,427,1
cabinet,2007,441,0.027472527
cabinet,2007,449,0.43956044
cabinet,2007,475,1
cabinet,2007,508,0.052197802
cabinet,2007,516,0.486263736
cabinet,2007,558,0.607142857
cabinet,2007,579,1
cabinet,2007,581,0.25
cabinet,2007,583,0.972527473
cabinet,2007,600,0.021978022
cabinet,2007,610,1
cabinet,2007,679,0.653846154
cabinet,2007,680,0.96978022
cabinet,2007,686,0.741758242
cabinet,2007,693,1
cabinet,2007,759,0.296703297
cabinet,2007,788,0.104395604
cabinet,2007,806,1
cabinet,2007,807,0.085164835
cabinet,2007,855,0.947802198
cabinet,2007,864,0.549450549
cabinet,2007,876,0.75
cabinet,2007,886,0.532967033
cabinet,2007,888,0.027472527
cabinet,2007,909,1
cabinet,2007,1053,1
cabinet,2007,1076,0.340659341
cabinet,2007,1077,0.659340659
cabinet,2007,1132,1
cabinet,2008,12,1
cabinet,2008,42,1
cabinet,2008,69,1
cabinet,2008,80,0.002739726
cabinet,2008,85,1
cabinet,2008,117,0.350684932
cabinet,2008,118,0.975342466
cabinet,2008,119,1
cabinet,2008,134,0.731506849
cabinet,2008,164,1
cabinet,2008,169,1
cabinet,2008,173,0.652054795
cabinet,2008,251,0.115068493
cabinet,2008,260,1
cabinet,2008,264,0.780821918
cabinet,2008,268,0.079452055
cabinet,2008,269,1
cabinet,2008,277,1
cabinet,2008,289,0.84109589
cabinet,2008,298,0.194520548
cabinet,2008,306,1
cabinet,2008,325,0.334246575
cabinet,2008,385,1
cabinet,2008,407,0.890410959
cabinet,2008,425,1
cabinet,2008,427,0.884931507
cabinet,2008,441,0.216438356
cabinet,2008,468,0.805479452
cabinet,2008,475,1
cabinet,2008,494,0.268493151
cabinet,2008,497,0.720547945
cabinet,2008,508,0.942465753
cabinet,2008,558,1
cabinet,2008,579,0.906849315
cabinet,2008,581,1
cabinet,2008,583,0.920547945
cabinet,2008,599,0.024657534
cabinet,2008,610,0.830136986
cabinet,2008,612,0.169863014
cabinet,2008,686,1
cabinet,2008,688,0.093150685
cabinet,2008,693,1
cabinet,2008,706,0.665753425
cabinet,2008,788,1
cabinet,2008,803,0.109589041
cabinet,2008,806,0.279452055
cabinet,2008,823,0.649315068
cabinet,2008,864,0.347945205
cabinet,2008,903,0.057534247
cabinet,2008,909,0.15890411
cabinet,2008,1053,0.030136986
cabinet,2008,1054,0.969863014
cabinet,2008,1076,1
cabinet,2008,1132,0.046575342
cabinet,2008,1133,0.682191781
cabinet,2008,1135,0.271232877
cabinet,2009,12,0.557692308
cabinet,2009,42,0.153846154
cabinet,2009,69,1
cabinet,2009,71,0.741758242
cabinet,2009,80,0.901098901
cabinet,2009,85,0.824175824
cabinet,2009,119,1
cabinet,2009,157,0.730769231
cabinet,2009,162,0.717032967
cabinet,2009,164,1
cabinet,2009,169,0.818681319
cabinet,2009,173,1
cabinet,2009,224,0.236263736
cabinet,2009,251,1
cabinet,2009,260,0.269230769
cabinet,2009,268,1
cabinet,2009,269,1
cabinet,2009,277,1
cabinet,2009,289,1
cabinet,2009,306,1
cabinet,2009,374,0.291208791
cabinet,2009,385,1
cabinet,2009,425,0.568681319
cabinet,2009,431,0.098901099
cabinet,2009,468,1
cabinet,2009,472,0.175824176
cabinet,2009,475,1
cabinet,2009,477,0.846153846
cabinet,2009,494,0.708791209
cabinet,2009,497,1
cabinet,2009,538,0.228021978
cabinet,2009,551,0.197802198
cabinet,2009,558,0.085164835
cabinet,2009,581,0.763736264
cabinet,2009,599,0.978021978
cabinet,2009,601,0.442307692
cabinet,2009,612,1
cabinet,2009,651,0.686813187
cabinet,2009,686,0.384615385
cabinet,2009,688,1
cabinet,2009,693,0.802197802
cabinet,2009,706,0.282967033
cabinet,2009,788,0.258241758
cabinet,2009,803,1
cabinet,2009,805,0.431318681
cabinet,2009,823,1
cabinet,2009,858,0.181318681
cabinet,2009,902,0.615384615
cabinet,2009,903,1
cabinet,2009,993,0.021978022
cabinet,2009,1031,0.755494505
cabinet,2009,1054,0.510989011
cabinet,2009,1055,0.489010989
cabinet,2009,1076,1
cabinet,2009,1135,0.244505495
cabinet,2010,69,0.145604396
cabinet,2010,71,1
cabinet,2010,108,0.296703297
cabinet,2010,119,0.357142857
cabinet,2010,157,0.489010989
cabinet,2010,162,0.406593407
cabinet,2010,164,1
cabinet,2010,173,1
cabinet,2010,224,1
cabinet,2010,251,1
cabinet,2010,268,1
cabinet,2010,269,0.516483516
cabinet,2010,277,0.472527473
cabinet,2010,289,0.164835165
cabinet,2010,306,0.870879121
cabinet,2010,319,0.483516484
cabinet,2010,374,0.423076923
cabinet,2010,383,0.527472527
cabinet,2010,385,0.478021978
cabinet,2010,431,0.447802198
cabinet,2010,468,1
cabinet,2010,472,1
cabinet,2010,475,0.717032967
cabinet,2010,477,0.206043956
cabinet,2010,493,0.576923077
cabinet,2010,497,1
cabinet,2010,519,0.634615385
cabinet,2010,537,0.620879121
cabinet,2010,551,1
cabinet,2010,601,1
cabinet,2010,612,1
cabinet,2010,651,1
cabinet,2010,652,0.64010989
cabinet,2010,675,0.552197802
cabinet,2010,688,0.722527473
cabinet,2010,708,0.510989011
cabinet,2010,736,0.225274725
cabinet,2010,803,1
cabinet,2010,804,0.214285714
cabinet,2010,805,1
cabinet,2010,823,1
cabinet,2010,846,0.593406593
cabinet,2010,854,0.282967033
cabinet,2010,858,1
cabinet,2010,874,0.642857143
cabinet,2010,882,0.159340659
cabinet,2010,883,0.129120879
cabinet,2010,902,1
cabinet,2010,903,1
cabinet,2010,908,0.835164835
cabinet,2010,993,0.379120879
cabinet,2010,1026,0.277472527
cabinet,2010,1031,1
cabinet,2010,1055,0.521978022
cabinet,2010,1057,0.478021978
cabinet,2010,1076,1
cabinet,2011,71,0.752747253
cabinet,2011,108,1
cabinet,2011,164,0.881868132
cabinet,2011,173,0.184065934
